model,category,k,seed,strategy,n_train,n_eval,n_eval_good,n_eval_defective,accuracy,balanced_accuracy,precision,recall,f1,auroc,confusion_matrix,final_train_loss,first_train_loss,epoch_losses,lora_rank,lora_alpha,lora_target_modules,lora_lr,lora_epochs
clip,wood,10,456,naive,20,59,9,50,0.8983050847457628,0.94,1.0,0.88,0.9361702127659575,1.0,"[[9, 0], [6, 44]]",0.003789790440350771,0.4028151035308838,"[0.4028151035308838, 0.2954236567020416, 0.20233361423015594, 0.14765462279319763, 0.10598049809535344, 0.06207131346066793, 0.040293704718351364, 0.02954064930478732, 0.021105310258766014, 0.016092903601626556, 0.012333055026829243, 0.009788227578004202, 0.008227408242722353, 0.006808132554093997, 0.005821536915997664, 0.005493332631886005, 0.00476432607198755, 0.004621609424551328, 0.004133585374802351, 0.003789790440350771]",8,16,"q_proj,v_proj",0.0001,20
clip,zipper,1,42,naive,2,149,31,118,0.2751677852348993,0.5423728813559322,1.0,0.0847457627118644,0.15625,0.918534718425369,"[[31, 0], [108, 10]]",0.01919178105890751,0.5906497836112976,"[0.5906497836112976, 0.5342410206794739, 0.4825080633163452, 0.43093496561050415, 0.38350874185562134, 0.34058678150177, 0.296930730342865, 0.2556944489479065, 0.21447190642356873, 0.17439867556095123, 0.13908164203166962, 0.11685049533843994, 0.08773645758628845, 0.06778809428215027, 0.05311184376478195, 0.04173258692026138, 0.033571064472198486, 0.02728176862001419, 0.024211019277572632, 0.01919178105890751]",8,16,"q_proj,v_proj",0.0001,20
clip,zipper,1,123,naive,2,149,31,118,0.30201342281879195,0.5474302897758339,0.9375,0.1271186440677966,0.22388059701492538,0.8603061782394751,"[[30, 1], [103, 15]]",0.01999077759683132,0.5397359132766724,"[0.5397359132766724, 0.4895608723163605, 0.4365718960762024, 0.39206522703170776, 0.33598601818084717, 0.2947743535041809, 0.2525595426559448, 0.216671884059906, 0.17954836785793304, 0.15355420112609863, 0.12296467274427414, 0.09892293810844421, 0.07805198431015015, 0.06382213532924652, 0.05141114816069603, 0.040781378746032715, 0.03275906667113304, 0.02667742595076561, 0.02343122474849224, 0.01999077759683132]",8,16,"q_proj,v_proj",0.0001,20
clip,zipper,1,456,naive,2,149,31,118,0.7718120805369127,0.7370147621651175,0.9038461538461539,0.7966101694915254,0.8468468468468469,0.810005467468562,"[[21, 10], [24, 94]]",0.06533509492874146,0.7747260332107544,"[0.7747260332107544, 0.7311170101165771, 0.6813694834709167, 0.6338063478469849, 0.5922915935516357, 0.5502550005912781, 0.5028553009033203, 0.45675525069236755, 0.42148876190185547, 0.37981098890304565, 0.33297210931777954, 0.2960582971572876, 0.2548786401748657, 0.22673135995864868, 0.18229041993618011, 0.1567998230457306, 0.12689059972763062, 0.1029461920261383, 0.08360080420970917, 0.06533509492874146]",8,16,"q_proj,v_proj",0.0001,20
clip,zipper,5,42,naive,10,141,27,114,0.7375886524822695,0.8094541910331384,0.9753086419753086,0.6929824561403509,0.8102564102564103,0.9165042235217673,"[[25, 2], [35, 79]]",0.022414124570786953,0.5262016654014587,"[0.5262016654014587, 0.49883055686950684, 0.4707440435886383, 0.43554767966270447, 0.4603903293609619, 0.3985641151666641, 0.3674296736717224, 0.3677256405353546, 0.3068985939025879, 0.27641576528549194, 0.23573872447013855, 0.19159631431102753, 0.17964528501033783, 0.12282010912895203, 0.10415275394916534, 0.07461119443178177, 0.05407624691724777, 0.048094138503074646, 0.030268847942352295, 0.022414124570786953]",8,16,"q_proj,v_proj",0.0001,20
clip,zipper,5,123,naive,10,141,27,114,0.6524822695035462,0.75682261208577,0.9710144927536232,0.5877192982456141,0.73224043715847,0.9220272904483431,"[[25, 2], [47, 67]]",0.1565513089299202,0.7666540741920471,"[0.7666540741920471, 0.5968665480613708, 0.6441473662853241, 0.5944537222385406, 0.5139563679695129, 0.5879589021205902, 0.5295832753181458, 0.5189448595046997, 0.5000762045383453, 0.4614110141992569, 0.4576292634010315, 0.4171322137117386, 0.40077532827854156, 0.35747967660427094, 0.3964456617832184, 0.2892023026943207, 0.2964761257171631, 0.2652903199195862, 0.2202816754579544, 0.1565513089299202]",8,16,"q_proj,v_proj",0.0001,20
clip,zipper,5,456,naive,10,141,27,114,0.7375886524822695,0.767056530214425,0.9425287356321839,0.7192982456140351,0.8159203980099502,0.8460038986354776,"[[22, 5], [32, 82]]",0.0997984167188406,0.681335985660553,"[0.681335985660553, 0.6103736460208893, 0.5788600146770477, 0.5271337032318115, 0.5061783492565155, 0.4490160644054413, 0.4683289974927902, 0.4189266860485077, 0.3687978535890579, 0.30137506127357483, 0.3021458387374878, 0.2350461781024933, 0.2996779978275299, 0.16166885942220688, 0.13459757156670094, 0.19246401637792587, 0.1664680503308773, 0.12656687945127487, 0.06460866518318653, 0.0997984167188406]",8,16,"q_proj,v_proj",0.0001,20
clip,zipper,10,42,naive,20,131,22,109,0.6793893129770993,0.8073394495412844,1.0,0.6146788990825688,0.7613636363636364,0.9603836530442035,"[[22, 0], [42, 67]]",0.004969055609156688,0.6440437237421671,"[0.6440437237421671, 0.6191579898198446, 0.5612646142641703, 0.5426299770673116, 0.48513378699620563, 0.4340410033861796, 0.35988864302635193, 0.3584069808324178, 0.2672686129808426, 0.22692358493804932, 0.1514486918846766, 0.11546383301417033, 0.07242800295352936, 0.045669340838988624, 0.030378522351384163, 0.016475523511568706, 0.011758557831247648, 0.008692802550892035, 0.007423479730884234, 0.004969055609156688]",8,16,"q_proj,v_proj",0.0001,20
clip,zipper,10,123,naive,20,131,22,109,0.8854961832061069,0.9130525437864887,0.9895833333333334,0.8715596330275229,0.926829268292683,0.981651376146789,"[[21, 1], [14, 95]]",0.014129312088092169,0.6714806954065958,"[0.6714806954065958, 0.5782926281293234, 0.5494768818219503, 0.5526299178600311, 0.4826872646808624, 0.44265588124593097, 0.4352889557679494, 0.4033288359642029, 0.3437460958957672, 0.2942400872707367, 0.2387615293264389, 0.20635975897312164, 0.16057020674149194, 0.10085560629765193, 0.07147243743141492, 0.05198465287685394, 0.03603294864296913, 0.023044764685134094, 0.01889706961810589, 0.014129312088092169]",8,16,"q_proj,v_proj",0.0001,20
clip,zipper,10,456,naive,20,131,22,109,0.8091603053435115,0.8309007506255213,0.9666666666666667,0.7981651376146789,0.8743718592964824,0.9053377814845704,"[[19, 3], [22, 87]]",0.008218576821188131,0.6908241907755533,"[0.6908241907755533, 0.6204944650332133, 0.5682616829872131, 0.5429979165395101, 0.5436114271481832, 0.4884871244430542, 0.4362303912639618, 0.40086450179417926, 0.36012720068295795, 0.2878197928269704, 0.24299254516760507, 0.17023159315188727, 0.13505151371161142, 0.09117374569177628, 0.06206021582086881, 0.03749243852992853, 0.025933009882767994, 0.0160761841883262, 0.012333312382300695, 0.008218576821188131]",8,16,"q_proj,v_proj",0.0001,20
